date,temperature,humidity,wind_speed
2024-02-01,35.556963147361515,11.315257729238063,5.014337465012121
2024-02-02,34.372355999942414,13.120822750016448,4.853685496899525
2024-02-03,35.47393117463682,10.229318650250985,3.9251147346658346
2024-02-04,34.20786577890188,11.101110722687661,4.221428517233186
2024-02-05,34.10002152384761,16.470703794690387,4.421399226003507
2024-02-06,36.49421232232816,15.08279633026146,3.558442825098271
2024-02-07,33.47777511604847,17.600910649406472,4.8494878439508025
2024-02-08,32.17822843799411,9.490382853313662,4.3136215121170665
2024-02-09,33.953812118244926,15.25046025880334,4.506233165996392
2024-02-10,32.500183349024695,17.51021606561591,3.8306241273727686
2024-02-11,32.32100099423526,10.276948949535132,5.333687351933305
2024-02-12,33.52823545139241,12.697216783300853,4.03561118327661
2024-02-13,34.33625379923361,10.446973613769046,4.729868675049921
2024-02-14,31.510049140985195,14.454200125764807,4.040362350746129
2024-02-15,32.57670131554075,13.588179618182924,5.004215764938788
2024-02-16,31.034283547544803,13.008143359574813,4.00062710868691
2024-02-17,35.65268522488759,11.715775454575269,3.788809689606482
2024-02-18,32.53627755125663,15.764912869044998,4.386020022340439
2024-02-19,33.80968515347023,16.068230629205427,3.749080787247216
2024-02-20,31.65212402494582,12.885182578964438,4.306702987113499
2024-02-21,33.5927916996026,16.161889768084798,3.6998385144446386
2024-02-22,36.0673606542382,9.285882458451125,4.813209319382378
2024-02-23,34.07825689298648,16.849964301803674,5.380429926176221
2024-02-24,35.05473500996602,15.145140539382957,5.38936466972636
2024-02-25,32.621008361827236,14.70071395953249,4.867707935911815
2024-02-26,32.2937114493275,10.833537887126134,4.015147986450803
2024-02-27,34.70890138706848,8.455129129391409,4.069310435656099
2024-02-28,34.918046785143765,16.148784603454295,4.02330630171317
2024-02-29,36.24795944455154,10.31220717492759,4.841956025478172
2024-03-01,34.053629971360486,17.859793313595905,4.2922990724612395
2024-03-02,32.00191295611268,17.01783113669186,3.8075060939178105
2024-03-03,31.21975165500739,8.104576971225676,4.960304399817824
2024-03-04,32.944001748211164,14.241791729256413,3.5627275658655115
2024-03-05,30.85237610346088,17.308434888188504,4.309420857540231
2024-03-06,31.636533830150448,8.649264251376305,4.370644766311011
2024-03-07,36.09315134804833,11.577726279147418,4.562707762881134
2024-03-08,34.10719042801029,8.277175946030528,4.960510357743909
2024-03-09,30.96864310136458,11.589262224386626,3.4514375019377983
2024-03-10,34.31792782385137,16.895412159503614,4.92670804011836
2024-03-11,32.243420539184214,14.730349877167576,5.099468286643285
2024-03-12,36.57479749657861,15.46609804505637,4.770488429823806
2024-03-13,36.50924874609495,15.69979473061994,4.182420689353252
2024-03-14,33.16531973827302,11.520029834520821,3.6529610724619817
2024-03-15,33.12431591640232,8.063920566984493,5.381117558295785
2024-03-16,31.449449041428064,16.188936696721353,4.048900903873305
2024-03-17,32.39299981245204,9.026631996520218,5.284822177509712
2024-03-18,35.44540442848054,10.795528745095982,5.354591751615827
2024-03-19,36.23553132720638,13.77283454678442,4.087532592509156
2024-03-20,34.372899745523696,16.263725246214367,4.2926466362926705
2024-03-21,34.86195741383411,15.026052383944949,5.283528748585898
2024-03-22,35.431717484146176,17.06036270047369,3.702919034805487
2024-03-23,35.61973865008919,11.65862862818408,5.000493790559565
2024-03-24,34.63188109905221,14.922939816922987,5.352491386996683
2024-03-25,36.45495958241455,13.14292942340976,4.845521491527592
2024-03-26,32.053390372587785,11.671127136774178,4.069430530486768
2024-03-27,35.80249660247366,14.538002302700379,5.365378724630464
2024-03-28,31.36579022932043,10.352209485149451,4.016529931811227
2024-03-29,33.8078935327282,17.512468102751477,3.579774747025955
2024-03-30,32.767511606790684,10.060674618064848,4.46234282285786
2024-03-31,36.490901794921356,12.507264694693443,5.140280445210695
2024-04-01,33.982932138555384,9.785775265252342,4.276336481853791
2024-04-02,35.10425203506137,10.110715179211457,5.373880604551704
2024-04-03,36.198255023344544,13.924129013577247,5.113238195779767
2024-04-04,32.177972771748635,13.526672894642077,4.764757214786536
2024-04-05,31.00075900472404,17.69246832996843,5.422050887402616
2024-04-06,31.374192325404294,13.613550372029675,4.99580955365704
2024-04-07,30.985907742556893,17.55574987004401,4.4445861535053295
2024-04-08,33.0747797582602,14.66521556902964,3.4986415229495567
2024-04-09,32.6309623600054,8.679478150434502,4.505269075517403
2024-04-10,33.443684056904786,15.070053495943004,5.2377512709291905
2024-04-11,31.40584359525483,10.462940132575142,4.677270105980823
2024-04-12,32.4790081219312,10.773774298213345,5.0717441781281085
2024-04-13,31.473197582682694,15.688232865802656,4.4765126484682565
2024-04-14,32.947652638196104,11.118311890515152,4.973226628968629
2024-04-15,33.22515625865008,8.758144687422128,4.571153649565451
2024-04-16,36.53301244741236,17.324082602642676,3.6320265806607015
2024-04-17,34.28202818082421,12.948623130207494,3.767542579644198
2024-04-18,31.485344429460362,13.349966436249312,4.668087676727715
2024-04-19,32.69474419399496,9.51238791098648,3.6143706782694505
2024-04-20,32.50406612905555,12.157373050713735,4.723018931377198
2024-04-21,35.37768674352086,9.758384472977147,3.542400691650486
2024-04-22,31.319888169354954,12.197019755416983,3.955448966405357
2024-04-23,33.10689387181214,15.236561025809145,5.112163867288726
2024-04-24,33.26107897675175,9.856622149861533,3.557167899563841
2024-04-25,33.726038319095906,11.314630520253619,4.250295798687579
2024-04-26,32.321771256818025,15.724109681324146,3.794986480128429
2024-04-27,34.729453244115476,17.643958059318706,4.181685122855353
2024-04-28,32.87936009632138,9.820398633276076,4.221738500958912
2024-04-29,36.41707679071974,13.01273199457336,4.477310438117767
2024-04-30,31.610444834471323,16.852453251866905,4.781370680157833
2024-05-01,34.289579564459856,17.62266993598446,3.5957674867938523
2024-05-02,33.69421810836325,16.370266533807047,4.255481555372122
2024-05-03,35.014828286619604,8.822564273684433,5.057379878331792
2024-05-04,34.14327690402529,16.786151789998975,4.660503827019423
2024-05-05,35.70795762331097,8.191113325658709,4.279558041182197
2024-05-06,34.931548867706006,12.802832414599568,4.86585014558717
2024-05-07,34.80014802282123,8.851188223604627,4.217154589662778
2024-05-08,33.81470220349349,16.276140483535418,5.3386326813502105
2024-05-09,32.177368250123166,12.223120324735266,3.728837982430151
2024-05-10,34.866603580125926,8.278261911092663,4.158189715198101
2024-05-11,36.02976135256386,12.23229028353093,3.5421043169685857
2024-05-12,34.65897582338574,10.73602333148396,3.885892070093485
2024-05-13,35.31501516257515,14.431569140670206,4.149451614479872
2024-05-14,31.807632819344537,16.11198163592446,3.531074345343452
2024-05-15,34.884356909271546,17.124339501436335,4.636694364294737
2024-05-16,33.068420384521595,8.356863384690012,5.205359732115149
2024-05-17,30.90675868018836,10.23514964658225,5.312663097614756
2024-05-18,31.26770180684586,11.583707741722076,3.71407214914769
2024-05-19,34.53089403909214,14.433500086802518,4.179557343511163
2024-05-20,35.065271028356754,9.538126668430344,3.785675357582149
2024-05-21,35.615413727554824,10.194211089672194,3.6191372824986012
2024-05-22,31.992469851379134,9.293791775960669,5.109244329636826
2024-05-23,32.34238405113552,10.424990658167046,3.9273381171493447
2024-05-24,32.916531770896746,12.12592337907583,3.8525413344427326
2024-05-25,35.111255358386714,9.777267059971148,4.209402379306148
2024-05-26,35.26835411195873,8.748888091817395,4.914972926162378
2024-05-27,32.121522654629175,9.628116150649596,4.791799270982306
2024-05-28,34.56358828405706,13.56410096271396,4.083095022767119
2024-05-29,34.876887746733104,12.492844767369652,4.565665503074086
2024-05-30,33.77909643753782,9.322515487776538,4.054947827989294
2024-05-31,34.83257503559186,11.64679774678227,4.696916427166654
2024-06-01,32.892793161430255,8.31991050992404,3.7716944010647326
2024-06-02,33.428699527744776,17.650102972615038,4.101159856827728
2024-06-03,30.736752500160947,12.89979485320874,3.5521855839757333
2024-06-04,33.787754439362054,9.934349733292958,3.8958170700601613
2024-06-05,32.03730121730075,16.332903297756236,3.661946370040729
2024-06-06,35.21771995916219,9.670957647426764,3.9903571512170206
2024-06-07,32.41508176915855,14.98643030665189,4.242801676842845
2024-06-08,35.32957602784382,12.676363429844955,4.406716279528585
2024-06-09,31.664704447272864,13.592635737329836,4.828867674122234
2024-06-10,32.986861670445,13.87465282369051,4.220830055192883
2024-06-11,34.11202339384551,13.360266937590477,5.354054572346764
2024-06-12,31.368166017103704,13.221647019067964,4.827307704247864
2024-06-13,34.56779109431914,11.569810205002302,3.856798345684502
2024-06-14,31.997938265515067,11.163499815695644,4.137120499736736
2024-06-15,34.20511169349485,14.124412666201005,4.422485322109718
2024-06-16,31.778931876710992,10.339280299620889,4.262557134117252
2024-06-17,31.71038943724733,14.556995430021875,4.590587356659143
2024-06-18,30.92825425077279,15.401678852008839,5.273978091340471
2024-06-19,33.54595070676429,12.303613584509499,3.8706841467837925
2024-06-20,31.128149770254755,14.664232707911449,3.5727608513057225
2024-06-21,35.252294070789944,13.2108002318813,3.6665323589919483
2024-06-22,31.00453488906927,13.210506519380527,4.710370187639992
2024-06-23,34.68190172714544,12.818250402366465,4.824769331409051
2024-06-24,34.165260676027145,14.396610786323992,4.039517803801413
2024-06-25,31.710869410244037,14.402752344981351,3.745457221019175
2024-06-26,31.47860710375846,12.711045076652685,3.690107271804897
2024-06-27,35.66112678433092,9.806358585514928,4.337540474515221
2024-06-28,34.487325160421314,9.489005296745741,3.923736523360645
2024-06-29,32.84152899398977,12.96180787555871,4.5278232862998165
2024-06-30,33.77884201591204,10.30336487483738,4.657530798911808
2024-07-01,35.63989109327917,12.733088495268422,3.951539137996622
2024-07-02,35.77895266084035,16.53078417729482,5.059293602306789
2024-07-03,33.347890170504236,12.0338248087592,5.143928012563057
2024-07-04,33.41101007312076,14.647128577370303,5.1111359364504025
2024-07-05,35.27684440852937,15.019239980754278,3.888379709923057
2024-07-06,36.0285073763014,13.726010649158528,4.412868032132138
2024-07-07,34.56266750204873,10.117378692714023,3.476817886230009
2024-07-08,30.85286834429161,11.426522558247044,4.765973485760289
2024-07-09,33.89123866642679,12.955166501470663,4.0966666012868105
2024-07-10,30.868921572268853,15.112096237778252,4.155261735261911
2024-07-11,30.937324549267665,12.05946242697999,4.743292637475495
2024-07-12,30.960577973478763,17.39071607690323,5.211429009799392
2024-07-13,32.36796514843508,8.392921038177063,3.622504432433206
2024-07-14,31.153355018095116,10.16059196446139,4.056500440115717
2024-07-15,36.127870974568296,10.837423050625873,5.3161917171508986
2024-07-16,35.31465835075848,8.116866599258818,3.6588011293853624
2024-07-17,36.056714617113094,8.29056185480006,4.915237885654426
2024-07-18,31.879429661755708,16.344212205013385,4.731493835666743
2024-07-19,32.621536978355856,14.447714177983759,4.194416279402187
2024-07-20,34.34638761529635,16.754091859156016,4.701519850811504
2024-07-21,35.78739707820984,10.900586267566057,5.0470737865635815
2024-07-22,33.93926150277165,13.623966185992831,4.959840555579817
2024-07-23,31.110709987050974,9.678423930637841,3.5215384050008103
2024-07-24,34.39512503278514,8.832883913192141,4.820572865230963
2024-07-25,32.37804081221786,15.275292654469297,4.066772523074285
2024-07-26,32.987085318182366,9.665947648504805,4.52556060773561
2024-07-27,33.49118065500304,17.657733525940625,4.717657550182512
2024-07-28,35.14214028180286,17.580391002901127,4.309964336477479
2024-07-29,31.154767458476158,12.59020046817349,4.474169277476787
2024-07-30,34.20794209062641,13.359635929645663,5.067945004298407
2024-07-31,35.71393374430203,15.53819141616024,4.429123604565208
2024-08-01,31.634643999561753,16.45756997415139,4.4715800859288874
2024-08-02,31.020972619263357,14.415053598695284,5.371678344257325
2024-08-03,35.11298850685177,10.960894161987106,3.9010551974096153
2024-08-04,31.530910114882253,17.222259572586545,5.253918339144606
2024-08-05,34.47937183638153,13.57380358276832,4.58791671820885
2024-08-06,31.449946795152144,12.251937013933038,4.488869467288407
2024-08-07,35.875974861561154,11.237576801009144,3.842128794592119
2024-08-08,32.9558354518746,10.013076258454394,5.083646098722803
2024-08-09,35.1226603115536,12.902867955787698,4.1235131057778265
2024-08-10,32.32655276377766,11.733236141246977,3.908675476741916
2024-08-11,34.63003643446712,8.830613934624662,4.0792966091318625
2024-08-12,34.35970409816132,16.258017310499078,3.6324916528910913
2024-08-13,35.348152237299715,11.24722181810422,4.3232338357565805
2024-08-14,35.899417288702246,10.549897707184789,3.7518818805472356
2024-08-15,36.50235666743209,8.68893120899098,4.124934687148498
2024-08-16,35.7110202498369,16.853295450922495,4.03297226160265
2024-08-17,34.59500985940106,8.302614680033825,3.956442693582031
2024-08-18,36.26000293895265,13.090316335799255,3.8583198020180873
2024-08-19,34.03594581496035,10.8791233392319,4.9713214893995845
2024-08-20,31.640501918324652,16.206988103623722,5.219226102998758
2024-08-21,34.62442694392632,15.832283710470632,3.4464253876650996
2024-08-22,32.18029776957039,11.341200619592382,4.0930151471399805
2024-08-23,33.26310779030706,14.156732085577966,3.8806083924506005
2024-08-24,34.00581448308733,14.124468722271471,4.7618492728665345
2024-08-25,35.22267518792529,10.635307382986722,3.7327552061930502
2024-08-26,35.19163715239403,11.310627122368077,5.324867252093815
2024-08-27,34.78770913424434,14.085078420540738,5.2095403143811145
2024-08-28,31.049887862981812,12.640744934916038,4.900961904976288
2024-08-29,35.796662332640174,13.968606263646805,4.61016709823091
2024-08-30,33.503964939606504,15.62304116624724,3.694307644800192
2024-08-31,35.34641186282654,16.96003059572442,3.470358824587655
2024-09-01,35.9771760300359,13.32531604402684,3.818253792549611
2024-09-02,31.867477690957735,14.65039809088529,4.629348897979762
2024-09-03,36.02608971451592,11.954558617537117,3.973644998591168
2024-09-04,30.607520226234325,12.902469858447144,4.261635907211461
2024-09-05,31.137906785179815,8.756477831418696,3.993014899961457
2024-09-06,36.17843301512776,13.93474575577068,3.6683609113346414
2024-09-07,31.16184374164209,8.339591258443097,4.258334049523601
2024-09-08,33.62296570850362,16.98289249181464,4.672302585708719
2024-09-09,31.85069636731481,13.596732626926872,4.0642009649981885
2024-09-10,34.61015798365948,17.721559470066367,5.004809253506179
2024-09-11,34.13384473324084,16.878490610928505,5.33504316990301
2024-09-12,34.799940572358416,13.192049764736085,5.306243755397397
2024-09-13,33.21673135503243,16.663844151648306,4.935808156449486
2024-09-14,32.25883702143532,17.687148576189465,4.277996410131384
2024-09-15,34.29349720726544,9.204051835027919,3.62552608696578
2024-09-16,34.0234524185825,14.053132943086839,3.492019421918702
2024-09-17,31.351475081621086,11.6300932379242,3.5718456097878484
2024-09-18,30.96213231970254,12.752650288586588,4.201674594729258
2024-09-19,32.39170538632867,9.000080990794427,4.5214437364036275
2024-09-20,32.02828612731921,11.774625772503983,4.6652450134049825
2024-09-21,30.754618948366904,17.33193467543963,4.670463978741393
2024-09-22,32.88391356895929,16.805030735360933,3.875868867300712
2024-09-23,34.084650723829306,17.648839172855823,4.512450720280906
2024-09-24,30.87764882822787,8.748856095788828,4.0396651854498495
2024-09-25,35.107541742757775,13.941584266733617,4.110320569981172
2024-09-26,34.02106964944594,12.857342746302074,3.7259769841999115
2024-09-27,33.03155032799671,14.193005190599553,4.297380431274125
2024-09-28,34.400357902882476,17.05097331663203,4.950174269038488
2024-09-29,35.528909812991074,11.265981988246157,4.046100178370001
2024-09-30,35.15542127980262,15.322624412088865,5.155873454723064
2024-10-01,35.56219813489477,11.16464122723835,4.872513172716036
2024-10-02,35.22802046712893,10.764480354300252,4.714652755962793
2024-10-03,35.73757465498149,14.562787922714312,4.993907858747205
2024-10-04,31.50046982397956,10.846299931722557,5.073889166203054
2024-10-05,33.82223665233839,17.664584131523263,5.0026613233748805
2024-10-06,33.08791795751485,12.608080056304615,3.6891290909394256
2024-10-07,36.18937314915656,17.189721186496378,4.470783047691377
2024-10-08,36.02467168905498,15.571466142824873,4.462134396112222
2024-10-09,31.784670466552864,13.574127931772189,5.249841229515842
2024-10-10,34.55847294416996,15.507092283200986,5.150535376812732
2024-10-11,36.453927430328505,12.655908058589262,5.426035499404566
2024-10-12,32.63973292644321,16.619505487457282,3.88361363587869
2024-10-13,35.8463918740106,12.365248276725719,3.558183873639881
2024-10-14,30.699662975792318,13.696866470572441,4.985501058287555
2024-10-15,31.79871043142429,17.743053320856955,5.011621435094372
2024-10-16,31.79927674693332,11.347688604760254,4.955174497073676
2024-10-17,36.31847145246351,10.278904114384874,3.46225576194112
2024-10-18,30.658625779257733,16.405088064259374,3.593571500595732
2024-10-19,34.517012407549316,15.603338851025395,3.6382525431528387
2024-10-20,30.77591952021087,10.17434399958076,4.0674238582744975
2024-10-21,35.57053874043058,11.221872994822657,4.557054745328248
2024-10-22,33.5428543445149,16.116295922896484,5.372801528207411
2024-10-23,36.31461930969518,16.026985366945496,4.357867991759022
2024-10-24,35.636178218779186,16.339764128753302,3.6485509704633277
2024-10-25,31.434738405151215,14.624577913162309,5.332772471991986
2024-10-26,33.48383014130738,8.661200011266551,4.126740588927447
2024-10-27,34.14345866012584,10.831845313156744,5.429412906041944
2024-10-28,33.99036865737301,15.593809131372602,3.659095766702903
2024-10-29,36.168879646785825,10.369126078020734,5.293125091019946
2024-10-30,35.506306722279575,17.01653238265056,4.435171483246339
2024-10-31,33.28157044346319,12.223820493783286,4.703980981035239
2024-11-01,33.8215771235881,17.92266287098143,4.927801300145196
2024-11-02,35.511731161628475,17.84313980389875,4.443441679491762
2024-11-03,36.325425565778765,10.908190599365588,3.6858024086801477
2024-11-04,30.632500439339996,9.396624394177518,3.5048947344458137
2024-11-05,31.208551924588935,15.197665384475057,4.484258226938914
2024-11-06,34.66519624017626,8.518187245627415,4.397191539153136
2024-11-07,34.7876118369982,9.365870325392404,3.9508580492602965
2024-11-08,30.749341954915472,13.031121348781287,3.942994548902414
2024-11-09,30.961558263034405,15.727661423247575,4.38161232061459
2024-11-10,33.89065349529785,12.060044873772373,3.914508639690103
2024-11-11,30.874962937389952,14.070669354204288,5.044105875443762
2024-11-12,32.06126719360831,9.313253735066754,4.595560809124992
2024-11-13,30.918310454379103,17.877271280258405,4.480663522884215
2024-11-14,35.10266973107167,11.994042694154528,5.055247746411809
2024-11-15,35.54680820821964,11.440105300477434,3.6664213830162904
2024-11-16,33.91415051954018,16.316760360042515,3.6896508672983233
2024-11-17,35.357484903565286,11.704320689453155,4.574737525402282
2024-11-18,35.679850071528364,9.135518504536712,5.23444112204161
2024-11-19,32.151810564569374,10.01686743130633,4.188371342531923
2024-11-20,31.673370115217814,10.157765695568424,3.808060289105253
2024-11-21,30.896415911712513,12.886035464653851,4.440978029394481
2024-11-22,34.89485051661437,11.978635912549393,3.569282694653049
2024-11-23,33.022072415578265,15.160414810396126,3.6168194875769997
2024-11-24,33.05732935211905,16.026993634683798,5.276717034210513
2024-11-25,35.27243076904499,9.237727197620664,4.098284496910468
2024-11-26,33.8566472275814,12.784967151474408,4.402855611653895
2024-11-27,33.03008549373859,14.40019609109331,4.834273157236352
2024-11-28,31.371270991274,10.091197733225926,3.5364315056775295
2024-11-29,36.28239669600555,13.481633245627886,4.297581721660299
2024-11-30,34.484658355279045,13.680296767651326,4.562896743270001
2024-12-01,32.97723044737913,17.882852290036254,4.021093911299464
2024-12-02,31.158886587590143,10.935580138612846,4.551055425624282
2024-12-03,34.2496699708684,11.813887684572741,3.503503237592739
2024-12-04,33.038992978925144,16.9148817809508,5.165871372078538
2024-12-05,35.2667140999349,11.262688375787283,5.385963888948625
2024-12-06,35.763042192990405,16.50168397838308,3.699601394040065
2024-12-07,32.79526376396208,10.52582879961104,3.5756097973206016
2024-12-08,36.121897309489846,14.440162811956805,3.6133809966317827
2024-12-09,34.62283752215645,10.162981945598007,5.392141420270087
2024-12-10,34.21479206263922,12.766123979359765,5.205184070688888
2024-12-11,32.161327467338324,15.756008563028786,4.63084027559682
2024-12-12,34.76523229067635,17.85954250794701,3.6040397054399897
2024-12-13,33.032483565418495,15.808428766302574,5.293850518468174
2024-12-14,36.2552370691003,16.767298224741904,3.9108487451005987
2024-12-15,33.36167500356148,16.295872915611923,3.4814541658119764
2024-12-16,31.614487951319646,8.381245735977222,3.9954043005176416
2024-12-17,36.024878885449155,12.021293289449734,5.429591370682887
2024-12-18,36.01550792271765,11.920826087540672,4.865263453174921
2024-12-19,34.56185280589676,8.737115645139585,4.815154693716011
2024-12-20,33.36890148199615,12.043284719613977,5.224012368237264
2024-12-21,35.64278510223103,14.829098445212423,3.593070221474104
2024-12-22,32.58338205059216,16.920713629542266,4.59756880678928
2024-12-23,34.4115801549907,17.02126025262886,3.8851010723274477
2024-12-24,32.37071326395811,17.32000749518152,4.981153943118558
2024-12-25,33.82554220160684,16.066928826493154,5.225429335921066
2024-12-26,33.26874941706318,13.30064233754613,4.702504779655709
2024-12-27,32.53973191087287,16.191610998291697,3.6721111077678845
2024-12-28,33.96581822004383,9.720770298305872,4.495909919697548
2024-12-29,31.43316595086051,15.44521918919439,4.795541717992496
2024-12-30,30.643149269013577,11.417577242798853,3.815380739456833
